,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,AccGapWiden-Widening,ColTime
249,2.03197717486876,10.2245376184957,18.32638325314,5.64789826622321,0,0,1,0,0,1,0,1,3.244814688454894
250,0.747593194200697,10.7238540945196,11.1222546030552,0.32712245354389,0,1,0,1,0,1,0,1,34.00027874137636
251,1.90732458954548,13.4583333333333,19.1575879725756,2.10557282551653,0,1,0,1,0,1,0,1,9.098515966967776
252,0.526873851407167,12.4252795589148,8.60491013934417,2.81281567918044,0,1,0,1,0,1,0,1,3.0591802381631177
254,1.27347199276707,13.7805803012062,25.4062729702144,2.67848219592952,0,1,0,1,0,1,0,1,9.485324565092956
255,2.68339120403428,11.6152009697119,8.15882809677038,2.93640482320899,0,1,0,1,0,1,0,1,2.7785092955453505
256,4.8,10.5062235938566,4.61888542895386,3.07413501105063,0,1,0,1,0,1,0,1,1.502499211111515
257,1.98540829973102,12.5895790327035,22.3250020335955,2.02301178397329,0,1,0,1,0,1,0,1,11.035527430170548
258,0.780094511328656,12.1963231376091,24.2017054835664,2.10636273015706,0,1,0,1,0,1,0,1,11.489809013930763
259,0.553310754850969,16.2576741751921,18.8647022531514,2.62794069117135,0,1,0,1,0,1,0,1,7.178511416383164
260,0.778991765222713,11.3311760202918,29.3536429333328,1.26063772656801,0,1,0,1,0,1,0,1,23.284756845446672
261,2.58939173389993,10.0,28.7126378848083,1.26481026373716,0,1,0,1,0,1,0,1,22.70114238318283
262,0.382844955295887,10.1557997445743,20.7553076262218,2.61927915965359,0,0,1,0,0,1,0,1,7.924053283792313
263,0.955385035746264,10.5386446998702,21.2888888888889,0.533581262667067,0,0,1,0,0,1,0,1,39.89811932765019
264,2.22160970965037,14.9915589399365,24.8260673362909,0.708224705014132,0,1,0,1,0,1,0,1,35.0539414405143
266,0.422806449309448,10.6452447866545,14.0110518326339,1.076331379851,0,0,0,1,0,1,0,1,13.017414613121746
267,0.637835740997348,13.1924659493839,23.9513650784978,1.36696458239153,0,1,0,1,0,1,0,1,17.5215696054059
268,0.72455499298249,11.8969489540284,13.0260295210703,3.79713892621707,0,1,0,1,0,1,0,1,3.4304853665303168
269,1.74278670638763,11.7869035652036,29.3415902156255,4.2040547159489,0,1,0,1,0,1,0,1,6.979354979446977
270,0.179465188629621,13.6861724720105,7.50323771496127,1.80277842514923,0,1,1,0,0,1,0,1,4.162040997545313
271,0.60771958699636,9.63900610950812,15.1018397835142,2.2579428445203,0,1,0,1,0,1,0,1,6.688318005995669
272,1.49288116197888,10.2467256965045,17.4766180340207,2.37477825050643,0,1,0,1,0,1,0,1,7.359263135534338
273,1.38566057036513,10.588220629338,8.20349014013299,1.15138622914537,0,1,0,1,0,1,0,1,7.124881236613475
274,1.63461939344495,10.0735416712366,9.90816106468152,2.34264007883931,0,1,0,1,0,1,0,1,4.2294849960863985
275,0.150417772334251,10.5403138876273,13.1993910765223,0.676879975504278,0,1,0,1,0,1,0,1,19.50034209046989
276,0.853258864835214,11.2640484736623,22.1238249348911,0.0662786465408338,0,1,0,1,0,1,0,1,333.80019191038804
277,0.236060613413912,13.5388042752807,1.73880427528069,0.267793679485372,0,1,0,1,0,1,0,1,6.493074364645976
278,0.924491098408016,12.1835771747003,24.6335039285261,2.07144532565755,0,0,0,1,0,1,0,1,11.891940194321352
279,3.17204894224932,9.808593510718,15.7109026904219,3.62789502636932,0,1,1,0,0,1,0,1,4.330583596335439
280,1.598530325178,13.5016655179966,27.1680041949045,1.03282261351769,1,0,1,0,0,1,0,1,26.30461788822866
281,1.22391332898317,10.7043952376584,5.95783591626508,0.124716921606236,0,1,1,0,0,1,0,1,47.77087054053121
282,2.03083784270876,8.95314443989457,14.1057929938885,3.06471874182918,1,0,1,0,0,1,0,1,4.602638670023418
283,0.660580115635298,9.59751892946647,17.8469119038351,4.50452854009052,0,1,0,1,0,1,0,1,3.961993301850954
284,0.404235446555148,9.54434452114805,23.9683391901123,2.94994304698186,0,1,0,1,0,1,0,1,8.125017604877064
285,0.022594056128753,10.7889728038581,13.6094938136892,1.76337815268829,0,1,0,1,0,1,0,1,7.717853253961082
286,2.63246220855083,10.8675377914492,6.0845403223673,1.6935829529582,0,1,0,1,0,1,0,1,3.5927028621416897
287,1.70478200946565,10.5452179905344,15.6410887366588,4.39587074612444,0,1,0,1,0,1,0,1,3.5581320834896144
288,1.68098400861876,7.98588081764257,14.1262820576406,1.66725825948384,1,0,1,0,0,1,0,1,8.472761779578107
289,3.21340001922971,8.92309193552654,6.19999999999999,3.32690806447346,0,1,0,1,0,1,0,1,1.8635922243259362
290,0.649479550573716,11.4427168872565,6.26008965664363,2.57670138138587,1,0,1,0,0,1,0,1,2.429497535828798
291,0.722091450714629,10.9669348151956,4.99895628457816,0.853822796318909,1,0,0,1,0,1,0,1,5.854793648202166
292,0.217289634328665,10.3919730196402,6.26090352829652,0.45748002225065,0,1,1,0,0,1,0,1,13.685632647945917
293,0.607302663609801,11.1130153348618,8.22031799847157,0.00619155359199297,1,0,0,0,0,1,0,1,1327.6664533926082
294,3.08943946425475,8.64486515011325,7.23430461436797,3.08943946425472,1,0,1,0,0,1,0,1,2.3416236822472047
295,1.25999144553543,11.9241333496694,14.5332944773212,0.799621173505038,0,1,1,0,0,1,0,1,18.175224667471404
297,4.10549147794526,7.1360900094711,6.74158148741637,2.40481427501899,1,0,0,1,0,1,0,1,2.8033688744479592
298,0.686863071795756,9.49513820738764,6.80037541078744,1.8052372033998,1,0,0,1,0,1,0,1,3.7670259608988252
299,4.8,7.31926470702112,22.8888888888889,4.21168463393471,0,0,1,0,0,1,0,1,5.434616045196447
300,0.371840280305719,11.1232282401312,15.2017717598688,1.10789353803649,0,1,1,0,0,1,0,1,13.721329024818365
301,2.87760212183872,8.80882970187633,13.9161298814347,3.42604384808092,0,1,1,0,0,1,0,1,4.061865667373096
302,3.45597783917894,11.6442180039956,2.80110889559351,0.776527111053795,0,1,0,1,0,1,0,1,3.6072261428094032
303,0.051072160919837,12.4162895907051,11.0634234969306,0.810725449857863,0,1,1,0,0,1,0,1,13.646325644359935
304,0.332909213641585,12.467361751625,11.9622787937708,0.898855296840267,0,1,1,0,0,1,0,1,13.308347668219373
305,1.01242153627331,12.2524138104748,3.61836907876099,0.161845858443854,0,1,0,1,0,1,0,1,22.356883973130767
306,2.2214592814847,7.3194450030054,1.88526142646376,1.46784803223719,0,1,0,1,0,1,0,1,1.284370987363302
307,0.761089037185883,9.91755644279527,20.7824435572047,1.9862416344283,0,1,1,0,0,1,0,1,10.463200044231533
308,2.2098029901984,9.66666666666666,10.8333333333333,0.333333333333343,1,0,1,0,0,1,0,1,32.49999999999896
309,0.548415081813763,11.8763585766741,22.4815176875811,0.55909102520261,0,1,0,1,0,1,0,1,40.21083629348903
310,1.3777374863315,8.40563202175936,7.88481524725515,4.01914163672848,0,1,0,1,0,1,0,1,1.9618157208496065
312,1.47918284433699,10.8035252282471,4.33001293934919,1.0407734253878,0,1,0,1,0,1,0,1,4.1603799959974905
313,1.76109465985105,13.1598856308899,14.4345743304544,0.453079217452839,0,1,0,1,0,1,0,1,31.858831247224206
314,1.29290424831403,12.457095751686,10.0055555555556,2.26512647053626,0,1,0,1,0,1,0,1,4.417217177805893
315,0.621173850372855,13.4900441333168,21.443410148341,2.10590085489721,0,1,0,1,0,1,0,1,10.18253546859767
316,1.64984191099428,9.89734687635722,12.3051538936938,3.5203471210545,0,1,0,1,0,1,0,1,3.4954376572978014
317,1.63183938841874,9.4494589003527,29.1231899761602,3.64590091781211,0,1,0,1,0,1,0,1,7.987926889038144
318,1.2096776431286,7.77639391313443,8.1428834597898,2.16648954665538,0,1,0,1,0,1,0,1,3.758561158239032
319,0.606595889104236,10.7604152481132,5.6732789914963,0.740552989361339,0,1,0,1,0,1,0,1,7.660868395641747
320,0.507551432394681,12.1609539954147,6.77458484105816,1.30285280131863,0,1,0,1,0,1,0,1,5.199808323857873
321,0.33952367832892,11.9714721912024,24.055636269396,0.295674796277989,0,1,0,1,0,1,0,1,81.35842679935172
322,1.58733142112816,11.2019436204729,29.4423604828365,4.30480022277514,0,1,0,1,0,1,0,1,6.8394255155135015
323,0.115102175739523,13.1880564223957,15.9821709374342,0.902265599481936,0,1,0,1,0,1,0,1,17.713377243475605
324,0.307218284271102,11.3594168497019,12.239959324115,1.22631915802563,0,1,0,1,0,1,0,1,9.981055293812172
325,0.126435773861857,11.666635133973,13.1776284950759,0.937669170960902,0,1,0,1,0,1,0,1,14.053601102798089
326,1.53795919150794,11.5931674795026,16.0077036222913,1.65863752291796,0,1,0,1,0,1,0,1,9.651116293407934
327,0.793253239414994,10.6521739130435,6.46086956521741,1.14089699479136,0,1,0,1,0,1,0,1,5.662973602975379
328,0.881879097396485,12.1657078278651,5.17714931499201,0.0248437399033072,0,1,0,1,0,1,0,1,208.38848479100474
329,2.01691217274791,13.8005525253712,15.4696476499734,0.560362775542671,0,1,0,1,0,1,0,1,27.606486949444776
331,1.62455736240773,11.1885225751463,19.2746069022198,2.23143548778954,0,0,1,0,0,1,0,1,8.637761211422351
332,3.22040565883836,9.17529993333315,23.9063701836294,4.47881057013254,0,0,0,1,0,1,0,1,5.337660481345597
333,0.0344475102869808,12.4968970771159,4.04693651187266,0.255506248102449,0,1,0,1,0,1,0,1,15.838894515996266
334,0.0290738032944446,10.3061826372106,22.2296929549478,1.70917128005411,0,1,0,1,0,1,0,1,13.006123619303994
335,1.76561225546834,11.9506397023703,4.64176940879491,0.384740700924329,0,1,0,1,0,1,0,1,12.064669523248218
336,1.11666932660913,8.63743299631514,11.2625670036848,4.00326235755395,0,1,0,1,0,1,0,1,2.813347214786689
337,2.30572921477261,7.64911308496958,28.6464460301819,5.50915731213685,0,1,0,1,0,1,0,1,5.199787264573633
338,0.386883192926859,7.33333333333331,3.04513554027503,2.76651097780157,0,1,0,1,0,1,0,1,1.1007133406334326
339,0.61830966127491,9.38406534265843,15.2568492538871,0.922117294552134,0,1,0,1,0,1,0,1,16.54545397209717
340,4.8,10.7852564102564,19.6352178552902,6.065933391825,0,1,0,1,0,1,0,1,3.2369656221006964
341,1.48459755851709,11.0170855863096,9.08074148194494,0.369927023830797,0,1,0,1,0,1,0,1,24.547386097692694
342,4.8,12.2281052751098,18.0228793658086,2.06707285967968,1,0,0,0,0,1,0,1,8.719034397559398
343,2.18841842553303,12.4323620522987,7.82192164651369,0.878094415465796,0,0,0,1,0,1,0,1,8.907836684469125
344,0.55979654171432,8.54031388762725,8.27520888616715,4.4811419632348,0,1,0,1,0,1,0,1,1.8466741187983984
345,1.93736400070965,9.10011042934157,11.2706693099856,2.99546042381841,0,1,0,1,0,1,0,1,3.762583281143309
346,0.0769080644734572,8.92309193552654,17.3998815021169,1.27678956659034,0,1,0,1,0,1,0,1,13.627838100669319
348,2.57151950544039,12.0679783498285,11.2817854714119,4.96012692528128,1,0,1,0,0,1,0,1,2.2744953186398815
349,0.398518713163412,14.4515247646951,13.8050868507676,0.497450986622425,0,1,1,0,0,1,0,1,27.751652367805896
350,1.3856170234358,12.9833171848647,6.02889978779007,0.265012517648415,1,0,0,1,0,1,0,1,22.749490632697018
351,1.04031167821577,12.0028732502563,11.5581018966837,0.959111846786108,0,1,0,1,0,1,0,1,12.05083842454224
353,0.0219029028247277,10.7040594754477,12.0357857994376,0.70762215402079,0,1,0,1,0,1,0,1,17.008774712675244
354,1.16682667790108,9.10551539755305,14.1498309744361,0.894484602446951,0,1,0,1,0,1,0,1,15.818976576821823
355,0.248044487113464,13.3192694777323,5.10064729817912,0.194827020655094,0,1,0,1,0,1,0,1,26.180389563154556
357,0.00101148349775215,10.1335043327104,15.7083206020185,1.01853762384971,0,1,1,0,0,1,0,1,15.422425479626993
358,1.2769594402304,10.9006597525707,8.71231803219035,1.28280403788273,0,1,1,0,0,1,0,1,6.791620368275457
359,4.61304837354669,10.8198343778452,9.56747820173162,2.86437614847065,0,1,1,0,0,1,0,1,3.340161244828091
360,0.927066322219815,10.0945625940085,6.18400214705535,1.03603731632656,0,1,0,1,0,1,0,1,5.968899044082449
361,0.481013550047322,11.0216289162283,7.19182800689008,1.00782585983472,0,1,0,1,0,1,0,1,7.135982805669935
362,0.193335519885636,12.09557085316,6.94327254757536,0.125953714453743,0,1,0,1,0,1,0,1,55.125587821590635
363,0.326092412457941,10.0719884804311,11.7477358209818,1.60074734055065,0,1,0,1,0,1,0,1,7.338906973876734
364,0.92297874660618,11.9617310048019,17.3096037327397,0.0506802121168164,1,0,0,1,0,1,0,1,341.5456054690847
365,0.781485730907207,10.251518644391,27.6296397034065,1.16647092783313,0,1,1,0,0,1,0,1,23.686522350567376
366,0.681085944152187,12.6970837970968,13.603254254031,0.00908665983732249,0,1,0,1,0,1,0,1,1497.0577195106478
367,0.794386308018566,11.0463249994393,18.3878563069648,2.55519615892133,0,1,0,1,0,1,0,1,7.196260155121394
368,0.835206289041437,11.5309684420701,13.3341053482803,0.417043821935664,0,1,0,1,0,1,0,1,31.972911830683607
369,0.227199641575822,12.2389891274644,9.85815404571717,0.127185603647092,0,1,0,1,0,1,0,1,77.50998354397926
370,2.04976593619509,13.6597235600285,19.6351221903952,0.130321253349621,0,1,1,0,0,1,0,1,150.6670760579537
371,4.8,10.1075927946616,23.5208003279822,4.79688338034097,0,1,0,1,0,1,0,1,4.903350459670818
372,1.08516350243281,10.4045087374851,19.7287503577494,0.590144072253935,0,1,0,1,0,1,0,1,33.43039655113278
373,1.73400345837217,12.9422586903427,6.63354706128169,5.88253125689226,0,1,0,1,0,1,0,1,1.1276688166356115
374,1.02024017694238,13.5468016956829,10.1944887516962,0.168550388713413,0,1,0,1,0,1,0,1,60.48332981913163
375,1.63010723197378,13.6160714285714,4.75915937242111,0.443087943849669,0,1,0,1,0,1,0,1,10.740891144706477
376,3.03694234083244,13.2701957009981,4.87549685693804,2.97121697400095,0,1,0,1,0,1,0,1,1.6409090617077502
377,2.05974746282847,18.6069192038382,7.67368421052633,2.97264049510446,0,1,0,1,0,1,0,1,2.581437016404728
378,0.0280383898542453,10.5440765601912,16.9592346425267,1.86275907335747,1,0,0,1,0,1,0,1,9.104362923305521
379,1.5468106466935,10.3354587628213,20.7132824201126,2.64791827740257,0,1,1,0,0,1,0,1,7.822477980865383
380,4.51890307378505,10.596267503465,6.04602011267804,5.44930186133331,1,0,1,0,0,1,0,1,1.109503614688493
383,0.581530452537891,15.2901682936295,10.2929246865419,2.63608972624569,0,1,0,1,0,1,0,1,3.9046184900546037
384,0.644518166383648,15.9116972522799,25.0943226296409,2.83035995254718,0,1,0,1,0,1,0,1,8.866124115082002
385,1.05024539425624,13.8513894614822,25.348836120198,0.999986880502821,0,1,0,1,0,1,0,1,25.3491686885451
386,0.172089839963832,14.0787283744935,7.25462160192315,2.69270030537933,0,1,0,1,0,1,0,1,2.6941808516269936
387,0.471623081252059,12.1707527911432,3.46142349144291,0.311511877447755,0,1,0,1,0,1,0,1,11.111690250152469
388,0.583066927492581,16.1695000949219,14.004605421392,1.41419271325813,0,1,0,1,0,1,0,1,9.90289745527473
389,1.31738135559159,10.8339743031259,19.8690755818379,7.46118790440434,1,0,0,1,0,1,0,1,2.6629909119577575
390,0.47376109295999,13.1578947368421,9.1316558298021,1.30830791559123,1,0,0,1,0,1,0,1,6.979745150953599
391,0.263577964704684,11.2840482740331,26.7096272739643,2.28013261619777,0,1,0,1,0,1,0,1,11.714067455648205
392,0.468318014781698,11.20214031715,26.5630952380952,0.567497035508033,0,1,0,1,0,1,0,1,46.80746079019684
393,2.41862050438941,14.9956476227055,7.10036760567291,1.36033694674474,1,0,0,1,0,1,0,1,5.219565360379245
394,3.41397497113189,10.0,5.14362252316124,3.00695592646088,0,1,1,0,0,1,0,1,1.710574630608294
395,4.8,10.8377180361838,9.31597961254178,3.6347704366795,0,1,1,0,0,1,0,1,2.5630173280082795
396,0.000456690614093702,11.4140642625785,5.11061381972544,0.304305628439426,0,1,0,1,0,1,0,1,16.794345362372226
397,1.53001062016413,11.8234057272154,6.92619704717861,0.479543450979953,0,1,0,1,0,1,0,1,14.443314850875014
398,4.13676385400029,10.0961274989472,20.3052063810231,2.77878390102722,0,1,1,0,0,1,0,1,7.30722758740504
399,0.595227825564919,12.6188013159011,6.6087659835713,0.539093420941057,1,0,1,0,0,1,0,1,12.259036610082992
400,1.17971415218932,14.4724884728633,12.1392449077313,0.87013655221736,1,0,0,1,0,1,0,1,13.950965370661637
401,0.661492650725673,12.6718406826077,25.1713483896959,2.8328410404216,0,0,1,0,0,1,0,1,8.88554918208533
402,2.90775445285739,13.7369823892479,25.3290316980038,0.947312466650743,0,0,1,0,0,1,0,1,26.737779338590883
403,0.552271639500162,13.3293252114316,27.858338429448,0.915515590607981,0,1,1,0,0,1,0,1,30.429125091084106
404,0.268113524079439,15.3676726198574,16.84616243532,0.956594163195291,0,1,0,1,0,1,0,1,17.610563688836574
405,0.365904714114492,13.0769230769231,6.75301464006708,0.554000680153365,0,1,0,1,0,1,0,1,12.189542146767096
406,0.963079454161232,13.1387892115054,25.34342884989,1.56943763938467,0,1,1,0,0,1,0,1,16.148095479490607
407,0.807167865768974,13.9226151048033,22.906148530562,0.869836481334758,0,1,0,1,0,1,0,1,26.333855870717993
408,1.40366552853397,10.4369300510762,9.30659795476606,1.91588541666974,1,0,0,1,0,1,0,1,4.85759632271909
410,1.40261422239063,12.4354207567537,8.9123342945115,0.976913537757845,1,0,1,0,0,1,0,1,9.12295095732481
411,0.456760016025612,12.6855769135392,6.56117139232322,1.62779486805937,1,0,0,1,0,1,0,1,4.030711437335676
412,0.195651704493823,7.07254126674986,3.24370895706466,1.51283435698146,0,1,0,1,0,1,0,1,2.144126977349188
413,0.966654476862537,9.1333595610662,4.21817582585198,1.92405690259881,0,1,0,1,0,1,0,1,2.1923342392600347
414,1.17397192845507,10.2873594331224,12.546183871053,0.905008308983753,0,1,1,0,0,1,0,1,13.863059318362826
415,2.02194567192475,10.9395513498471,3.86316988361304,0.693610505156116,0,1,0,1,0,1,0,1,5.569653076035127
416,1.30899421328814,12.1168979517479,4.47674168545481,0.912671900923698,0,1,0,1,0,1,0,1,4.905094241341257
417,0.845287838826046,7.2498699671747,4.32476674643061,1.32630869883312,0,1,0,1,0,1,0,1,3.2607542650029506
419,0.620603098300425,8.79471215762935,1.42483906545358,0.0631270888470841,0,1,0,1,0,1,0,1,22.570961079878703
420,2.9060041711878,11.0244430614006,17.3738201252394,4.24303335362715,0,1,1,0,0,1,0,1,4.09466970378336
421,1.49628824783864,4.44428538060529,29.1023113133734,6.39288452453304,0,1,0,1,0,1,0,1,4.552297355237953
422,3.92408106916628,11.1346379032898,7.55290632415202,3.41397570358773,0,1,0,1,0,1,0,1,2.212349172905568
423,1.93114743780815,9.80295970893571,5.68290959984536,1.5820283714781,0,1,0,1,0,1,0,1,3.5921666781081667
424,1.51253148883349,10.2659705916715,3.03392115581931,0.901916405507436,0,1,0,1,0,1,0,1,3.3638607051530083
426,1.66298698943481,11.3090269281922,7.42722112190481,1.00847785149357,1,0,1,0,0,1,0,1,7.3647835804276625
427,0.99594818193242,12.1400261592776,9.5839359422325,1.05436608956089,1,0,1,0,0,1,0,1,9.089761172254606
428,0.541764309614209,12.3990028656202,22.5484694500645,2.79159414605203,0,1,1,0,0,1,0,1,8.077273511249238
429,0.12904210214532,14.3421052631579,6.120539399547,0.45343413638912,0,1,0,1,0,1,0,1,13.498188399063508
430,2.19926628456479,13.7340932750036,12.704788130997,2.12624166947059,0,1,0,1,0,1,0,1,5.97523240815817
431,0.336219821771024,8.85930464613088,8.99695205423761,0.438185568238808,0,1,0,1,0,1,0,1,20.53228747445725
433,2.20536597629001,8.00454321854759,7.39338720933113,1.18884399078353,0,1,0,0,0,1,0,1,6.218971763030386
434,1.53821521328823,6.95496751901999,13.0212574795446,1.52930203563528,0,1,1,0,0,1,0,1,8.514510002685965
435,3.57660844682053,9.3396613496833,13.6162697965038,3.4701692845345,0,1,1,0,0,1,0,1,3.9238056359922893
436,4.8,9.85176783302069,25.9692597624613,3.22103470165544,0,1,0,1,0,1,0,1,8.062396766205122
437,0.264163059183904,13.8311892866255,28.7876893784055,0.600820630022827,0,1,0,1,0,1,0,1,47.913949588102135
438,1.14159251881784,13.8487161375723,21.5362952432809,0.810859587863021,0,1,0,1,0,1,0,1,26.559833003934386
439,3.45436617452972,10.9087323490596,4.74464778538393,1.87798111871726,0,1,0,1,0,1,0,1,2.5264619213129915
440,0.450773545945648,10.9054813111035,14.124493102181,3.18987103470595,1,0,0,1,0,1,0,1,4.427919796288263
441,1.16870694900633,11.3562548570491,17.0249618060555,2.90046870387446,1,0,0,1,0,1,0,1,5.869727807548302
442,0.162705969036288,12.5249618060555,18.3487161375723,1.32375433151683,1,0,0,1,0,1,0,1,13.861118865271125
443,2.85665844966647,8.84182237419122,29.9957343172799,3.01767228560331,0,1,0,1,0,1,0,1,9.940023792637572
445,0.553020857693056,8.20156631430573,2.17883825984192,0.0927746179089653,0,1,0,1,0,1,0,1,23.485284110573172
446,0.837176709883096,17.5404947870044,16.5776714968875,1.59583781457908,0,1,0,1,0,1,0,1,10.388067850905042
447,1.19040582463344,17.4691603674822,13.6090443344047,4.98300392790714,0,1,0,1,0,1,0,1,2.7310924356667114
448,1.41121011292437,15.0694444444444,11.0434132828469,0.55174661618026,0,1,0,1,0,1,0,1,20.015371112378386
449,0.339285714285708,10.6875,27.208152173913,2.21704411053234,0,1,0,0,0,1,0,1,12.272264699045605
450,0.0442848875811706,10.5045721835907,20.5076132660722,2.06915286980481,0,1,0,1,0,1,0,1,9.911115590027311
451,2.70691913031876,10.3421732336611,23.7161246912066,1.79968825483991,0,1,0,1,0,1,0,1,13.177907133319737
452,0.190732767888306,14.9960098618039,19.021846701187,1.22322275639746,0,1,0,1,0,1,0,1,15.55059910527552
453,1.17581601210512,14.2385935181014,22.4227860544704,2.74735043110583,0,1,0,1,0,1,0,1,8.161603922308904
454,0.83287462701928,12.3635558290969,14.1653086779485,1.13322593637113,0,1,0,1,0,1,0,1,12.499986298680497
455,1.77827736026296,14.8730202941665,11.4765361826568,2.16143485119501,0,1,1,0,0,1,0,1,5.309684063024927
456,1.55218685464496,15.5237461733792,12.1196607113232,2.01523647925447,0,1,1,0,0,1,0,1,6.01401415470944
457,2.43644001534255,16.1574884751281,7.44044338472247,1.08585948981224,0,1,1,0,0,1,0,1,6.8521235523843185
